Date,Price,Open,High,Low,Vol.,Change %
4/8/2019,53525.00,"52,296",53525,"52,142",1.43M,2.35%
4/5/2019,52296.00,"52,066",52373,"52,066",609.33K,0.59%
4/4/2019,51989.00,"51,605",52142,"51,298",1.21M,0.74%
4/3/2019,51605.00,"51,835",51912,"51,067",568.65K,-0.44%
4/2/2019,51835.00,"52,219",52603,"51,835",710.69K,-0.44%
4/1/2019,52066.00,"52,142",52142,"51,912",872.86K,0.74%
3/29/2019,51682.00,"51,451",51835,"51,298",865.19K,0.90%
3/28/2019,51221.00,"50,453",51221,"50,222",947.39K,1.83%
3/27/2019,50299.00,"50,606",50606,"49,685",686.72K,0.00%
3/26/2019,50299.00,"50,760",51067,"50,299",1.44M,0.00%
3/25/2019,50299.00,"49,915",50683,"49,147",2.09M,-2.09%
3/22/2019,51374.00,"51,298",51451,"51,067",1.76M,0.45%
3/21/2019,51144.00,"51,374",52142,"51,067",1.95M,-0.15%
3/20/2019,51221.00,"51,221",51605,"50,837",3.11M,-0.15%
3/19/2019,51298.00,"51,912",51912,"51,221",1.77M,-1.18%
3/18/2019,51912.00,"51,067",52066,"51,067",2.47M,2.42%
3/15/2019,50683.00,"51,605",51605,"50,683",3.34M,-1.49%
3/14/2019,51451.00,"50,069",51451,"49,531",2.90M,2.76%
3/13/2019,50069.00,"49,915",50069,"49,531",2.14M,0.62%
3/12/2019,49762.00,"48,379",49762,"48,149",2.80M,3.52%
3/11/2019,48072.00,"47,919",48149,"47,535",1.30M,-0.32%
3/8/2019,48226.00,"47,919",48379,"47,688",1.27M,-0.47%
3/7/2019,48456.00,"48,149",48994,"48,072",2.42M,0.64%
3/6/2019,48149.00,"48,456",48610,"47,535",1.38M,-0.48%
3/5/2019,48379.00,"48,226",48994,"47,995",2.01M,0.32%
3/4/2019,48226.00,"47,765",48379,"47,765",1.72M,0.97%
3/1/2019,47765.00,"46,844",47765,"46,690",910.43K,2.81%
2/28/2019,46460.00,"47,535",47995,"46,460",2.59M,-2.26%
2/27/2019,47535.00,"48,226",48379,"47,304",1.47M,-1.74%
2/26/2019,48379.00,"48,687",48763,"47,535",2.52M,-0.63%
2/25/2019,48687.00,"47,995",49071,"47,842",2.65M,2.26%
2/22/2019,47612.00,"46,229",47919,"46,076",3.19M,3.16%
2/21/2019,46152.00,"45,692",46152,"45,385",2.61M,1.69%
2/20/2019,45385.00,"45,538",45769,"45,231",1.04M,0.17%
2/19/2019,45308.00,"46,076",46229,"45,308",1.66M,-1.67%
2/18/2019,46076.00,"45,692",46076,"45,692",1.31M,1.18%
2/15/2019,45538.00,"46,076",46076,"45,461",1.59M,-1.49%
2/14/2019,46229.00,"45,922",46306,"45,769",2.08M,0.67%
2/13/2019,45922.00,"45,001",45999,"45,001",2.37M,2.05%
2/12/2019,45001.00,"44,617",45308,"44,386",2.15M,0.86%
2/11/2019,44617.00,"43,772",44693,"43,618",1.78M,2.83%
2/1/2019,43388.00,"43,772",44079,"43,388",1.06M,-0.53%
1/31/2019,43618.00,"43,618",44079,"43,618",1.46M,0.17%
1/30/2019,43542.00,"43,542",43925,"43,542",1.47M,0.00%
1/29/2019,43542.00,"42,620",43542,"42,390",1.24M,2.16%
1/28/2019,42620.00,"43,004",43004,"42,620",430.00K,-0.54%
1/25/2019,42850.00,"42,620",43081,"42,543",1.29M,0.72%
1/24/2019,42543.00,"42,543",42697,"42,236",591.90K,0.00%
1/23/2019,42543.00,"42,159",42620,"42,159",656.78K,0.36%
1/22/2019,42390.00,"43,004",43004,"42,390",508.28K,-1.07%
1/21/2019,42850.00,"41,929",43158,"41,852",1.11M,1.83%
1/18/2019,42082.00,"42,390",42543,"42,082",692.10K,-0.73%
1/17/2019,42390.00,"42,466",42774,"42,313",587.04K,-0.36%
1/16/2019,42543.00,"43,234",43234,"42,236",901.06K,-0.89%
1/15/2019,42927.00,"42,466",43081,"42,390",1.37M,1.09%
1/14/2019,42466.00,"42,390",42620,"42,159",969.73K,0.18%
1/11/2019,42390.00,"42,390",42620,"42,159",1.42M,0.36%
1/10/2019,42236.00,"42,850",42850,"42,236",1.01M,-1.43%
1/9/2019,42850.00,"42,620",43081,"42,082",1.45M,1.45%
1/8/2019,42236.00,"42,236",42390,"41,852",1.68M,0.73%
1/7/2019,41929.00,"42,466",42620,"41,852",1.50M,0.37%
1/4/2019,41775.00,"40,931",41775,"40,393",1.67M,1.49%
1/3/2019,41161.00,"41,468",41545,"40,470",1.37M,0.00%
1/2/2019,41161.00,"41,391",41698,"41,084",1.38M,0.19%
12/28/2018,41084.00,"41,315",41852,"40,931",997.44K,0.00%
12/27/2018,41084.00,"41,468",41698,"41,084",729.58K,1.32%
12/26/2018,40547.00,"40,393",41084,"40,393",998.06K,0.19%
12/25/2018,40470.00,"39,932",40700,"39,164",2.51M,-0.75%
12/24/2018,40777.00,"41,852",42159,"40,777",1.10M,-2.57%
